department,year,ubigeo,iddpto,population,cases_men5,cases_60mas,hosp_men5,hosp_60mas,death_men5,death_60mas,cases_rate_men5,cases_rate_60mas,hosp_rate_men5,hosp_rate_60mas,death_rate_men5,death_rate_60mas,inc_rate_men5,inc_rate_60mas
PUNO,2002,210000,21,1201087,2831,0,531,0,121,0,235.70315888857343,0.0,44.20995315077093,0.0,10.074207780119176,0.0,235.7,0.0
PUNO,2003,210000,21,1214558,2619,0,556,0,98,0,215.63400018772262,0.0,45.777970257492846,0.0,8.068778930277517,0.0,215.63,0.0
PUNO,2004,210000,21,1228028,1751,0,495,0,58,0,142.58632539323207,0.0,40.308527167133,0.0,4.723019344835786,0.0,142.59,0.0
PUNO,2005,210000,21,1241499,1877,0,554,0,93,0,151.18820071542547,0.0,44.62347533103128,0.0,7.490944414776009,0.0,151.19,0.0
PUNO,2006,210000,21,1254970,2024,1,604,1,80,0,161.27875566746616,0.07968317967760186,48.12864052527152,0.07968317967760186,6.374654374208148,0.0,161.28,0.08
PUNO,2007,210000,21,1268441,1948,320,666,86,63,45,153.57434835360888,25.227819031393658,52.50539835908805,6.779976364687045,4.966726871805626,3.5476620512897328,153.57,25.23
PUNO,2008,210000,21,1264290,1534,379,571,82,91,52,121.33292203529253,29.977299511979055,45.16368871065974,6.4858537202698745,7.197715713958031,4.112980407976019,121.33,29.98
PUNO,2009,210000,21,1260140,1664,336,592,93,91,38,132.04881997238402,26.663704032885235,46.9789071055597,7.38013236624502,7.221419842239752,3.0155379561001157,132.05,26.66
PUNO,2010,210000,21,1255990,1763,649,655,164,111,128,140.36735961273578,51.67238592663954,52.15009673643898,13.057428801184722,8.83764998128966,10.191163942388076,140.37,51.67
PUNO,2011,210000,21,1251839,1372,643,494,226,58,129,109.59875830677908,51.36443264669018,39.46194358859246,18.05343977939655,4.633183660199115,10.304839520098032,109.6,51.36
PUNO,2012,210000,21,1247688,1362,725,601,242,59,72,109.16190586108065,58.10747558684543,48.16909355544014,19.39587460967806,4.728746289136387,5.770673437590167,109.16,58.11
PUNO,2013,210000,21,1243538,1343,718,503,186,48,28,107.99830805331241,57.738484871391144,40.44910569681023,14.957323378939765,3.859954420371553,2.2516400785500723,108.0,57.74
PUNO,2014,210000,21,1239388,729,640,184,175,35,31,58.81935277733849,51.63838926954271,14.846036914993528,14.119872065890586,2.823974413178117,2.501234480243475,58.82,51.64
PUNO,2015,210000,21,1235237,820,665,218,235,29,40,66.38402185167705,53.83582259922589,17.648435077640972,19.024689189200128,2.347727602071505,3.2382449683744903,66.38,53.84
PUNO,2016,210000,21,1231086,952,803,194,278,21,47,77.33009716624184,65.22696221060104,15.758444170431636,22.58168803804121,1.7058109669023935,3.817767402114881,77.33,65.23
PUNO,2017,210000,21,1226936,872,876,205,286,35,33,71.07135172494735,71.39736709983244,16.70828796286033,23.31009930428319,2.8526345302444462,2.6896268428019066,71.07,71.4
PUNO,2018,210000,21,1236836,1363,1038,313,354,29,45,110.20054396864256,83.92381851757226,25.306507895953867,28.621417875935048,2.3446924248647356,3.638315831686659,110.2,83.92
PUNO,2019,210000,21,1239022,1023,912,277,351,9,36,82.56511990908959,73.60644120927635,22.35634234097538,28.32879480751754,0.7263793540389113,2.905517416155645,82.57,73.61
PUNO,2020,210000,21,1237997,201,582,62,265,6,25,16.235903641123524,47.01142248325319,5.0080896803465595,21.405544601481264,0.48465384003353806,2.0193910001397417,16.24,47.01
PUNO,2021,210000,21,1233277,223,473,67,205,5,37,18.0819069844001,38.35310315525223,5.43268057378837,16.622380860098744,0.40542392341704253,3.0001370332861153,18.08,38.35
PUNO,2022,210000,21,1226353,1097,561,271,282,16,23,89.45222134246828,45.745393047515684,22.098041917783867,22.995010408911625,1.304681441640376,1.8754795723580404,89.45,45.75
PUNO,2023,210000,21,1217951,1739,883,484,433,18,32,142.78078510547633,72.49881152854262,39.738872910322335,35.5515123350611,1.4778919677392603,2.6273634982031298,142.78,72.5
SAN MARTIN,2000,220000,22,640598,2401,0,598,0,20,0,374.80604060580896,0.0,93.35027583601573,0.0,3.1220828038801245,0.0,374.81,0.0
SAN MARTIN,2001,220000,22,653199,1456,0,332,0,10,0,222.9029744381115,0.0,50.82677713836059,0.0,1.5309270222397768,0.0,222.9,0.0
SAN MARTIN,2002,220000,22,665800,1354,0,313,0,12,0,203.36437368579152,0.0,47.01111444878342,0.0,1.8023430459597478,0.0,203.36,0.0
SAN MARTIN,2003,220000,22,678402,1289,0,300,0,11,0,190.00533606917432,0.0,44.22156774301962,0.0,1.6214574839107196,0.0,190.01,0.0
SAN MARTIN,2004,220000,22,691004,1016,0,313,0,10,0,147.03243396564997,0.0,45.296409282724845,0.0,1.4471696256461613,0.0,147.03,0.0
SAN MARTIN,2005,220000,22,703605,1040,0,306,0,3,0,147.81020601047462,0.0,43.49031061462042,0.0,0.42637559426098454,0.0,147.81,0.0
SAN MARTIN,2006,220000,22,716206,1159,2,374,2,4,1,161.8249498049444,0.27924926627255287,52.21961279296738,0.27924926627255287,0.5584985325451057,0.13962463313627643,161.82,0.28
SAN MARTIN,2007,220000,22,728808,1252,32,415,14,9,0,171.78735688960603,4.390731166507503,56.94229481564418,1.9209448853470323,1.234893140580235,0.0,171.79,4.39
SAN MARTIN,2008,220000,22,742173,1140,38,417,6,0,0,153.60300091757583,5.120100030585861,56.186360861955364,0.8084368469346095,0.0,0.0,153.6,5.12
SAN MARTIN,2009,220000,22,755538,1016,47,310,25,7,1,134.47371277156145,6.220732775849792,41.030365117307134,3.30890041268606,0.9264921155520965,0.1323560165074424,134.47,6.22
SAN MARTIN,2010,220000,22,768903,982,133,388,89,8,7,127.71441911398446,17.297370409531503,50.4615016458513,11.574932078558675,1.0404433329041505,0.9103879162911316,127.71,17.3
SAN MARTIN,2011,220000,22,782268,923,139,338,96,10,8,117.99025397945461,17.76884648227973,43.20769864036366,12.27200908128672,1.2783342793007,1.02266742344056,117.99,17.77
SAN MARTIN,2012,220000,22,795634,607,80,128,37,1,1,76.29136009773337,10.054874477460743,16.087799163937188,4.650379445825593,0.12568593096825928,0.12568593096825928,76.29,10.05
SAN MARTIN,2013,220000,22,808999,805,112,166,67,5,0,99.50568542111918,13.8442692759818,20.51918481975874,8.281839656167683,0.6180477355349018,0.0,99.51,13.84
SAN MARTIN,2014,220000,22,822364,879,106,142,55,3,1,106.88697462437558,12.889669294862129,17.267292828966248,6.688035954881293,0.3648019611753433,0.12160065372511442,106.89,12.89
SAN MARTIN,2015,220000,22,835729,537,121,129,64,6,0,64.25527892414885,14.478377560189966,15.435625663343021,7.657984825224444,0.7179360773647917,0.0,64.26,14.48
SAN MARTIN,2016,220000,22,849094,401,143,117,82,4,4,47.22680881033195,16.84148044857224,13.77939309428638,9.657352425055413,0.47109036219782496,0.47109036219782496,47.23,16.84
SAN MARTIN,2017,220000,22,862459,395,144,85,87,2,4,45.7992785744018,16.696445860035087,9.855540959048488,10.087436040437865,0.2318950813893762,0.4637901627787524,45.8,16.7
SAN MARTIN,2018,220000,22,866861,478,198,140,98,1,0,55.14148173697975,22.841032183937216,16.150224776521263,11.305157343564886,0.11535874840372332,0.0,55.14,22.84
SAN MARTIN,2019,220000,22,884283,430,235,148,140,3,3,48.626966706359845,26.575202734871077,16.73672342451455,15.832035671838087,0.33925790725367333,0.33925790725367333,48.63,26.58
SAN MARTIN,2020,220000,22,899648,186,495,86,384,6,125,20.674752792203172,55.02151952763748,9.55929430177136,42.683360603258166,0.6669275094259088,13.894323113039766,20.67,55.02
SAN MARTIN,2021,220000,22,912674,317,866,79,642,8,180,34.733102948040596,94.88601625553045,8.655883699984878,70.34275108088978,0.8765451848085953,19.722266658193394,34.73,94.89
SAN MARTIN,2022,220000,22,924384,871,749,324,499,18,99,94.2249108595562,81.0269325302039,35.05036867795202,53.981894970055734,1.9472427043306677,10.709834873818671,94.22,81.03
SAN MARTIN,2023,220000,22,935194,905,753,352,392,11,80,96.77136508574692,80.51805293874854,37.63924918252256,41.916436589627395,1.17622653695383,8.554374814209673,96.77,80.52
TACNA,2000,230000,23,253567,325,0,1,0,0,0,128.17125256835473,0.0,0.39437308482570677,0.0,0.0,0.0,128.17,0.0
TACNA,2001,230000,23,258598,258,0,0,0,8,0,99.76875304526718,0.0,0.0,0.0,3.0936047455896802,0.0,99.77,0.0
TACNA,2002,230000,23,263628,233,0,22,0,0,0,88.38211419120883,0.0,8.345092327066927,0.0,0.0,0.0,88.38,0.0
TACNA,2003,230000,23,268659,376,0,4,0,1,0,139.95436594344505,0.0,1.4888762334409047,0.0,0.3722190583602262,0.0,139.95,0.0
TACNA,2004,230000,23,273689,287,0,7,0,0,0,104.8635495032683,0.0,2.557647548860203,0.0,0.0,0.0,104.86,0.0
TACNA,2005,230000,23,278720,271,0,56,0,0,0,97.23019517795638,0.0,20.091848450057405,0.0,0.0,0.0,97.23,0.0
TACNA,2006,230000,23,283750,293,0,14,0,0,0,103.25991189427313,0.0,4.933920704845815,0.0,0.0,0.0,103.26,0.0
TACNA,2007,230000,23,288781,276,6,2,3,0,5,95.5741548093538,2.077699017594648,0.692566339198216,1.038849508797324,0.0,1.73141584799554,95.57,2.08
TACNA,2008,230000,23,294808,161,18,2,0,0,0,54.61181514748582,6.105668774253074,0.6784076415836748,0.0,0.0,0.0,54.61,6.11
TACNA,2009,230000,23,300836,162,62,5,24,0,1,53.849938172293214,20.609235596803572,1.6620351287744817,7.977768618117513,0.0,0.33240702575489633,53.85,20.61
TACNA,2010,230000,23,306864,202,90,41,66,0,5,65.82720684081548,29.328953542937587,13.360967725116012,21.507899264820896,0.0,1.6293863079409772,65.83,29.33
TACNA,2011,230000,23,312891,122,131,28,102,4,39,38.99121419280196,41.86761523981195,8.948803257364386,32.59921186611312,1.2784004653377694,12.46440453704325,38.99,41.87
TACNA,2012,230000,23,318918,104,74,44,66,3,47,32.61026345330148,23.20345668792605,13.796649922550623,20.694974883825935,0.9406806765375426,14.737330599088168,32.61,23.2
TACNA,2013,230000,23,324946,111,30,51,25,3,18,34.159521889790916,9.232303213457005,15.694915462876908,7.693586011214172,0.9232303213457005,5.539381928074203,34.16,9.23
TACNA,2014,230000,23,330974,87,54,47,39,3,13,26.286052680875233,16.315480974336353,14.200511218403863,11.783402925909588,0.906415609685353,3.927800975303196,26.29,16.32
TACNA,2015,230000,23,337001,70,35,35,24,0,0,20.771451716760485,10.385725858380242,10.385725858380242,7.121640588603595,0.0,0.0,20.77,10.39
TACNA,2016,230000,23,343028,55,47,10,10,1,2,16.033676551185327,13.70150541646746,2.915213918397332,2.915213918397332,0.2915213918397332,0.5830427836794664,16.03,13.7
TACNA,2017,230000,23,349056,47,45,15,37,4,3,13.464888155482216,12.89191419141914,4.297304730473048,10.60001833516685,1.145947928126146,0.8594609460946094,13.46,12.89
TACNA,2018,230000,23,354644,78,119,12,96,3,23,21.993886827353627,33.554776057116435,3.383674896515943,27.069399172127543,0.8459187241289857,6.485376884988891,21.99,33.55
TACNA,2019,230000,23,363205,51,100,13,94,1,12,14.041656915516032,27.532660618658884,3.579245880425655,25.880700981539352,0.27532660618658883,3.3039192742390657,14.04,27.53
TACNA,2020,230000,23,370974,9,144,3,133,0,7,2.4260460301800126,38.8167364828802,0.8086820100600042,35.85156911266019,0.0,1.8869246901400096,2.43,38.82
TACNA,2021,230000,23,377842,13,129,3,97,0,2,3.4405915700213314,34.14125481021168,0.7939826700049226,25.672106330159167,0.0,0.5293217800032818,3.44,34.14
TACNA,2022,230000,23,384222,79,153,38,132,0,3,20.561029821301226,39.82072864125428,9.89011561024616,34.35513843559192,0.0,0.7807986008089074,20.56,39.82
TACNA,2023,230000,23,390279,106,69,94,25,0,4,27.160057292347272,17.679659935584542,24.085333825289087,6.405673889704545,0.0,1.024907822352727,27.16,17.68
TUMBES,2000,240000,24,177914,327,0,35,0,0,0,183.79666580482706,0.0,19.67242600357476,0.0,0.0,0.0,183.8,0.0
TUMBES,2001,240000,24,181112,169,0,49,0,3,0,93.31242546048854,0.0,27.055081938248154,0.0,1.6564335880560095,0.0,93.31,0.0
TUMBES,2002,240000,24,184311,163,0,34,0,1,0,88.43747795845066,0.0,18.447081291946763,0.0,0.5425612144690225,0.0,88.44,0.0
TUMBES,2003,240000,24,187510,80,0,5,0,0,0,42.6643912324676,0.0,2.666524452029225,0.0,0.0,0.0,42.66,0.0
TUMBES,2004,240000,24,190709,62,0,2,0,0,0,32.51026432942336,0.0,1.0487182041749472,0.0,0.0,0.0,32.51,0.0
TUMBES,2005,240000,24,193908,101,0,11,0,1,0,52.086556511335274,0.0,5.672793283412752,0.0,0.5157084803102502,0.0,52.09,0.0
TUMBES,2006,240000,24,197107,129,41,5,0,1,0,65.44668631758384,20.80088479861192,2.536693268123405,0.0,0.507338653624681,0.0,65.45,20.8
TUMBES,2007,240000,24,200306,200,24,91,13,2,0,99.84723373238945,11.981668047886734,45.4304913482372,6.490070192605313,0.9984723373238945,0.0,99.85,11.98
TUMBES,2008,240000,24,203745,225,26,78,19,3,1,110.43215784436427,12.761049350904315,38.28314805271295,9.325382217968539,1.4724287712581903,0.4908095904193968,110.43,12.76
TUMBES,2009,240000,24,207184,177,24,31,23,2,1,85.43130743686771,11.583906093134605,14.962545370298864,11.101243339253998,0.9653255077612171,0.48266275388060853,85.43,11.58
TUMBES,2010,240000,24,210624,136,25,35,22,1,0,64.57003950167123,11.869492555454269,16.617289577635976,10.445153448799758,0.47477970221817073,0.0,64.57,11.87
TUMBES,2011,240000,24,214063,129,10,14,9,0,0,60.26263296319308,4.6715219351312465,6.540130709183745,4.204369741618122,0.0,0.0,60.26,4.67
TUMBES,2012,240000,24,217502,100,10,49,8,1,0,45.976588721023255,4.5976588721023255,22.528528473301396,3.6781270976818607,0.4597658872102326,0.0,45.98,4.6
TUMBES,2013,240000,24,220941,153,48,110,45,3,0,69.24925658886309,21.725256969055085,49.78704722075124,20.367428408489143,1.3578285605659428,0.0,69.25,21.73
TUMBES,2014,240000,24,224380,110,64,84,56,0,0,49.023977181566984,28.52304126927534,37.436491665923874,24.957661110615923,0.0,0.0,49.02,28.52
TUMBES,2015,240000,24,227820,138,66,89,53,0,0,60.57413747695549,28.970239662891757,39.06592924238434,23.26398033535247,0.0,0.0,60.57,28.97
TUMBES,2016,240000,24,231259,145,70,71,29,1,3,62.70026247627119,30.269092229924023,30.70150783320865,12.540052495254239,0.4324156032846289,1.2972468098538867,62.7,30.27
TUMBES,2017,240000,24,234698,276,79,129,39,0,2,117.59793436671808,33.660278315111334,54.964251932270415,16.617099421384076,0.0,0.8521589446863629,117.6,33.66
TUMBES,2018,240000,24,241321,175,143,68,45,0,0,72.51751816045848,59.25717198254607,28.178235628063863,18.647361812689322,0.0,0.0,72.52,59.26
TUMBES,2019,240000,24,246699,226,202,9,1,0,1,91.60961333446832,81.88115882107346,3.6481704425230745,0.4053522713914527,0.0,0.4053522713914527,91.61,81.88
TUMBES,2020,240000,24,251521,37,122,10,6,0,0,14.710501310029779,48.50489621144954,3.975811164872913,2.385486698923748,0.0,0.0,14.71,48.5
TUMBES,2021,240000,24,255712,87,70,23,7,0,0,34.02265048179201,27.374546364660244,8.994493805531222,2.7374546364660244,0.0,0.0,34.02,27.37
TUMBES,2022,240000,24,259556,184,56,91,2,0,0,70.89028957142197,21.57530552173712,35.05987147282282,0.7705466257763257,0.0,0.0,70.89,21.58
TUMBES,2023,240000,24,263164,238,188,85,52,0,4,90.4379018406773,71.43834263045098,32.29925065738475,19.759541578635375,0.0,1.5199647368181057,90.44,71.44
UCAYALI,2000,250000,25,373484,3315,0,826,0,26,0,887.5882233241584,0.0,221.1607458418567,0.0,6.9614762613659495,0.0,887.59,0.0
UCAYALI,2001,250000,25,381867,2171,0,510,0,31,0,568.5225484265465,0.0,133.55435269347706,0.0,8.118009673525076,0.0,568.52,0.0
UCAYALI,2002,250000,25,390249,2071,0,340,0,13,0,530.6868179034411,0.0,87.12386194455335,0.0,3.3312064861152755,0.0,530.69,0.0
UCAYALI,2003,250000,25,398631,1555,0,205,0,5,0,390.0850661388602,0.0,51.42600550383688,0.0,1.2542928171667531,0.0,390.09,0.0
UCAYALI,2004,250000,25,407013,1477,0,306,0,6,0,362.88767189254395,0.0,75.18187379764282,0.0,1.474154388189075,0.0,362.89,0.0
UCAYALI,2005,250000,25,415395,1879,0,334,0,9,0,452.34054333826845,0.0,80.4053972724756,0.0,2.1666125013541326,0.0,452.34,0.0
UCAYALI,2006,250000,25,423777,2196,13,517,9,7,0,518.1970706291281,3.0676511467115954,121.99812637306886,2.123758486184951,1.6518121559216286,0.0,518.2,3.07
UCAYALI,2007,250000,25,432159,1717,60,342,26,16,1,397.30747248119326,13.883778886937447,79.13753965554343,6.01630418433956,3.7023410365166525,0.23139631478229078,397.31,13.88
UCAYALI,2008,250000,25,443843,1939,74,333,20,7,1,436.866189170495,16.672562144722345,75.02652965125056,4.506097876951985,1.577134256933195,0.22530489384759927,436.87,16.67
UCAYALI,2009,250000,25,455527,2260,33,293,4,15,0,496.1286597720881,7.244356536495093,64.32110500585037,0.8781038226054657,3.292889334770497,0.0,496.13,7.24
UCAYALI,2010,250000,25,467211,2042,58,325,25,17,0,437.0616274017521,12.414091277816663,69.56171836707611,5.350901412852009,3.638612960739366,0.0,437.06,12.41
UCAYALI,2011,250000,25,478895,1422,97,287,59,9,0,296.9335658129653,20.254961943641092,59.929629668298894,12.32002839870953,1.8793263659048436,0.0,296.93,20.25
UCAYALI,2012,250000,25,490578,1332,102,421,51,18,6,271.51645609872435,20.791800692244657,85.81713815132355,10.395900346122328,3.6691412986314105,1.2230470995438034,271.52,20.79
UCAYALI,2013,250000,25,502262,1400,72,359,49,20,5,278.73898483261723,14.335147791391742,71.47663968207827,9.755864469141603,3.9819854976088176,0.9954963744022044,278.74,14.34
UCAYALI,2014,250000,25,513946,1030,52,223,17,10,0,200.4101598222381,10.117794476462509,43.38977246636806,3.3077405019204353,1.9457297070120205,0.0,200.41,10.12
UCAYALI,2015,250000,25,525630,1271,131,235,23,7,0,241.80507200882752,24.92247398360063,44.70825485607747,4.375701539105454,1.3317352510320948,0.0,241.81,24.92
UCAYALI,2016,250000,25,537314,1468,188,201,12,11,0,273.2108227219093,34.988851956211825,37.40829384680094,2.233330975928414,2.0472200612677134,0.0,273.21,34.99
UCAYALI,2017,250000,25,548998,1155,256,227,51,14,1,210.38328008480906,46.630406668148154,41.348055912772,9.28965132842014,2.550100364664352,0.18215002604745373,210.38,46.63
UCAYALI,2018,250000,25,558767,1555,397,304,90,27,7,278.2913092577049,71.0492924600057,54.40550354620083,16.10689249723051,4.832067749169153,1.2527583053401508,278.29,71.05
UCAYALI,2019,250000,25,574509,1178,389,190,158,21,9,205.0446555232381,67.70999235869238,33.07171863278034,27.50174496831207,3.6552952173073003,1.5665550931317003,205.04,67.71
UCAYALI,2020,250000,25,589110,549,236,84,97,24,27,93.1914243519886,40.06043014038126,14.258797168610277,16.465515778038057,4.073942048174365,4.5831848041961605,93.19,40.06
UCAYALI,2021,250000,25,602400,672,298,70,107,8,2,111.55378486055777,49.468791500664004,11.620185922974768,17.762284196547142,1.3280212483399734,0.33200531208499334,111.55,49.47
UCAYALI,2022,250000,25,615024,824,492,99,74,10,6,133.97851140768492,79.99687817060797,16.096932802622334,12.03205078175811,1.6259528083456904,0.9755716850074144,133.98,80.0
UCAYALI,2023,250000,25,627233,1085,258,130,68,17,16,172.9819700175214,41.133039875134116,20.725950324679985,10.841266323678761,2.7103165809196903,2.5508861938067673,172.98,41.13
